Date	rtn	vwretd	ewretd	sprtrn
19770711	0.002894	-0.002201	0.000815	-0.002405
19770712	-0.001443	-0.000708	0.001558	-0.001005
19770713	0.006262	0.002018	0.002246	0.001408
19770715	0.034466	0.006185	0.004416	0.005924
19770718	0.014345	0.006244	0.003690	0.007686
19770719	0.003193	0.006618	0.004133	0.008321
19770720	-0.006821	-0.000173	0.000614	-0.000589
19770721	0.000000	-0.000953	0.000776	-0.001376
19770722	0.000916	0.000799	0.003728	0.000787
19770725	0.002287	-0.006465	-0.001248	-0.008065
19770726	-0.008215	-0.005309	-0.003645	-0.005751
19770727	-0.015186	-0.015801	-0.010753	-0.016256
19770728	-0.001869	-0.000037	-0.002702	0.001521
19770729	0.004213	-0.000083	-0.000497	0.000607
19770801	0.006061	0.003655	0.001756	0.002731
19770802	-0.001854	-0.005851	-0.003450	-0.006255
19770803	0.001857	-0.001900	-0.003505	-0.001320
19770804	0.006487	0.005089	0.004401	0.003761
19770805	-0.009294	0.000414	0.003189	0.000203
19770808	-0.009381	-0.005668	-0.002856	-0.007797
19770809	0.006155	0.000874	0.000591	0.000612
19770810	0.009882	0.007228	0.002750	0.008873
19770811	-0.007922	-0.005118	0.000341	-0.007683
19770812	-0.000470	-0.002930	-0.001579	-0.002852
19770815	0.012688	0.002395	-0.000441	0.003065
19770816	-0.006032	-0.003510	-0.000322	-0.004583
19770817	0.003735	-0.000223	-0.000564	0.000102
19770818	-0.000930	0.000019	0.000806	-0.000614
19770819	0.002328	-0.002318	-0.000199	-0.001740
19770822	0.007896	0.002811	0.000590	0.002872
19770823	-0.004147	-0.001251	0.001257	-0.001738
19770824	-0.007867	-0.003545	-0.000229	-0.003995
19770825	-0.002799	-0.008892	-0.004466	-0.011108
19770826	0.001403	-0.000790	-0.001559	-0.000936
19770829	0.007006	0.008156	0.005138	0.008953
19770830	-0.010668	-0.004624	-0.001001	-0.005572
19770831	0.006564	0.002681	0.000079	0.004046
19770901	-0.004658	0.001603	0.004914	0.000620
19770902	0.005147	0.006513	0.005106	0.006403
19770906	-0.000466	0.001902	0.001463	0.002668
19770907	-0.001863	0.002816	0.002890	0.003070
19770908	-0.009333	-0.005999	-0.000537	-0.007448
19770909	-0.009892	-0.008268	-0.003558	-0.009354
19770912	0.000000	-0.002850	-0.001872	-0.003528
19770913	0.000000	0.000310	-0.000511	0.000625
19770914	0.001427	0.003746	0.002526	0.004787
19770915	-0.001425	0.003371	0.003284	0.002589
19770916	-0.013321	-0.002813	0.000208	-0.003306
19770919	-0.013500	-0.005603	-0.003434	-0.006530
19770920	0.012708	0.000255	-0.000515	0.000417
19770921	-0.010618	-0.007122	-0.003176	-0.008239
19770922	0.005366	-0.000532	-0.001621	-0.000105
19770923	-0.002426	-0.000075	0.001847	-0.000526
19770926	0.009728	0.002611	-0.000654	0.003577
19770927	-0.004817	-0.001050	-0.000782	-0.001468
19770928	0.004840	0.000587	0.000732	0.000735
19770929	0.003372	0.005256	0.003675	0.005666
19770930	0.002400	0.007043	0.005991	0.007094
19771003	0.005747	0.002866	0.002636	0.002175
19771004	-0.013333	-0.005799	-0.001961	-0.007339
19771005	-0.006274	-0.003379	-0.001752	-0.003645
19771006	0.001943	0.003676	0.003252	0.003867
19771007	-0.002424	0.000169	0.002986	-0.000833
19771010	0.002915	-0.001506	0.000112	-0.002292
19771011	-0.005814	-0.007299	-0.003284	-0.008564
19771012	-0.004873	-0.011013	-0.010361	-0.009375
19771013	0.008815	-0.006770	-0.005830	-0.006168
19771014	0.001456	0.000617	-0.000093	0.001070
19771017	0.003393	-0.000954	-0.002039	-0.000962
19771018	-0.005314	-0.000006	0.001425	-0.000107
19771019	-0.005342	-0.010241	-0.005449	-0.011556
19771020	0.006836	0.002070	-0.000185	0.003139
19771021	0.003880	-0.002235	0.000332	-0.003777
19771024	0.000000	-0.007597	-0.004620	-0.007474
19771025	-0.005797	-0.008099	-0.009659	-0.006875
19771026	0.012634	0.009943	0.003992	0.012088
19771027	-0.000960	0.003919	0.003883	0.002606
19771028	-0.005283	0.003605	0.003779	0.003032
19771031	-0.006277	-0.001679	0.001312	-0.003023
19771101	-0.005831	-0.009367	-0.005595	-0.010721
19771102	-0.014174	-0.005859	-0.003179	-0.007006
19771103	0.001502	0.001639	0.000875	0.000551
19771104	0.012000	0.009575	0.008335	0.009035
19771107	-0.003953	0.008343	0.006560	0.007753
19771108	-0.003968	0.002033	0.003360	0.001842
19771109	0.006972	0.005301	0.004846	0.005624
19771110	0.025717	0.019177	0.013487	0.018606
19771111	0.003375	0.013102	0.010578	0.013409
19771114	-0.007208	-0.004782	-0.000512	-0.006876
19771115	0.010649	0.006610	0.005020	0.006399
19771116	-0.011973	-0.003128	0.001256	-0.005004
19771117	0.000485	-0.001946	0.003451	-0.003038
19771118	0.008721	0.002759	0.005266	0.001786
19771121	0.000961	-0.000512	0.001274	-0.000839
19771122	0.022073	0.008878	0.006425	0.008819
19771123	0.008451	0.006179	0.007438	0.004163
19771125	0.000931	0.003713	0.005947	0.002073
19771128	-0.006512	-0.004952	-0.000313	-0.006723
19771129	-0.015449	-0.013594	-0.006234	-0.015514
19771130	0.004280	0.001944	0.001929	0.002961
19771201	-0.003788	0.000995	0.005352	-0.001476
19771202	0.005703	0.000399	0.003935	-0.000211
19771205	-0.005198	-0.003250	-0.000316	-0.004225
19771206	-0.009976	-0.014846	-0.010817	-0.015275
19771207	0.001919	-0.001186	-0.001428	-0.000539
19771208	0.005268	0.002201	0.001921	0.001940
19771209	0.008099	0.006852	0.005028	0.007423
19771212	-0.004726	0.000584	0.000095	-0.000214
19771213	0.003799	-0.000164	-0.000639	-0.000748
19771214	0.007569	0.003646	0.002894	0.005024
19771215	-0.005634	-0.003566	0.000741	-0.005105
19771216	-0.003777	-0.000700	0.001923	-0.001603
19771219	-0.002370	-0.006757	-0.005685	-0.007602
19771220	0.004276	-0.003377	-0.005056	-0.002050
19771221	0.006623	0.005984	0.004349	0.005946
19771222	0.005639	0.006834	0.005332	0.008060
19771223	0.010280	0.008819	0.006800	0.009488
19771227	0.000000	-0.000022	-0.000909	0.000000
19771228	0.002775	0.000503	0.001293	0.000634
19771229	0.006458	0.003326	0.003089	0.002005
19771230	0.002750	0.002124	0.006252	0.001685
19780103	-0.017367	-0.012490	-0.003578	-0.013460
19780104	0.007442	-0.003759	-0.003714	-0.003198
19780105	-0.014312	-0.007037	-0.001614	-0.008340
19780106	0.000468	-0.012091	-0.010176	-0.012077
19780109	0.007022	-0.011562	-0.011291	-0.010696
19780110	-0.006974	-0.006132	-0.004973	-0.005185
19780111	-0.003277	-0.005139	-0.002456	-0.004769
19780112	0.001879	0.002100	0.003844	0.000891
19780113	-0.002344	-0.000137	0.003073	-0.001447
19780116	0.005639	-0.003271	-0.002529	-0.002899
19780117	0.005607	0.005404	0.005177	0.005032
19780118	0.000929	0.007143	0.006279	0.007566
19780119	-0.006500	-0.003285	0.002621	-0.005190
19780120	-0.004673	-0.001772	-0.000019	-0.002220
19780123	-0.003286	-0.006332	-0.000818	-0.007231
19780124	0.002355	0.000453	0.002291	0.000112
19780125	-0.000470	0.001757	0.003594	0.001569
19780126	-0.006112	-0.007469	-0.001976	-0.009061
19780127	0.002838	0.000012	0.000862	0.000000
19780130	0.007075	0.007652	0.004767	0.008580
19780131	-0.005152	-0.000623	0.001199	-0.001007
19780201	0.000000	0.007962	0.006276	0.007619
19780202	-0.008475	0.003508	0.004912	0.002224
19780203	-0.006629	-0.002644	0.002904	-0.005658
19780206	-0.000483	0.000191	0.000851	-0.001339
19780207	0.008704	0.007771	0.004908	0.009274
19780208	-0.002397	0.005442	0.005081	0.005535
19780209	-0.001442	-0.003434	0.001947	-0.005835
19780210	-0.006737	-0.000986	0.003897	-0.002436
19780213	0.001453	-0.002453	-0.000154	-0.002442
19780214	-0.004354	-0.007582	-0.003449	-0.009125
19780215	0.000000	-0.002398	-0.000042	-0.002358
19780216	-0.004859	-0.007538	-0.003325	-0.008443
19780217	-0.002930	-0.000750	0.001145	-0.001362
19780221	0.000000	-0.003543	-0.001395	-0.004206
19780222	-0.001959	0.000872	0.001390	-0.000343
19780223	0.004907	0.001932	0.001593	0.000914
19780224	0.002441	0.008602	0.006494	0.009699
19780227	-0.011203	-0.006677	-0.001944	-0.008702
19780228	-0.009852	-0.007542	-0.003997	-0.007752
19780301	0.000995	0.001161	0.000606	0.001723
19780302	-0.009940	0.002283	0.003380	0.001491
19780303	-0.015060	0.001554	0.002762	0.001489
19780306	-0.017839	-0.005051	-0.001463	-0.006289
19780307	0.016087	0.004955	0.003179	0.005293
19780308	0.005618	0.005199	0.005147	0.005495
19780309	-0.007618	0.002165	0.003976	0.000569
19780310	-0.006141	0.010567	0.007679	0.011264
19780313	-0.015448	0.001185	0.002147	0.000788
19780314	0.013598	0.004164	0.001641	0.004497
19780315	-0.008772	-0.001445	0.002102	-0.002574
19780316	0.013014	0.004528	0.005894	0.004376
19780317	0.002569	0.007446	0.006018	0.007709
19780320	-0.012814	0.006080	0.004209	0.006874
19780321	-0.006231	-0.009429	-0.002262	-0.011341
19780322	0.001045	-0.002342	0.001081	-0.003564
19780323	0.001044	-0.000288	0.002939	-0.001229
19780327	-0.006257	-0.003959	0.001753	-0.005483
19780328	0.005771	0.006344	0.004839	0.007089
19780329	-0.004695	0.002333	0.005802	0.001564
19780330	-0.002621	-0.001887	0.002969	-0.002566
19780331	-0.009984	-0.001847	0.002411	-0.002237
19780403	0.003185	-0.006868	-0.002973	-0.008407
19780404	0.007407	0.004130	0.003567	0.004522
19780405	0.014181	0.008304	0.007573	0.008778
19780406	-0.003107	0.002680	0.004767	0.001673
19780407	0.001039	0.004778	0.006745	0.004232
19780410	0.000519	0.003271	0.003179	0.003549
19780411	-0.004668	-0.001837	0.000789	-0.002652
19780412	-0.015112	-0.000148	0.003874	-0.001551
19780413	0.013757	0.009757	0.009176	0.009655
19780414	0.016701	0.018779	0.011376	0.021323
19780417	0.031314	0.014047	0.005182	0.016466
19780418	0.000498	-0.009990	-0.004809	-0.010799
19780419	0.006965	0.003769	0.002811	0.004602
19780420	0.001976	0.007266	0.006211	0.007245
19780421	0.001972	-0.000730	0.003548	-0.002116
19780424	0.015748	0.012594	0.005787	0.015158
19780425	0.014535	0.007980	0.003743	0.009084
19780426	0.002388	0.001892	0.002323	0.001863
19780427	-0.003335	-0.008304	-0.002073	-0.009915
19780428	0.017208	0.008928	0.006888	0.010119
19780501	0.003759	0.008555	0.005896	0.008675
19780502	-0.003745	-0.002369	0.001104	-0.004300
19780503	-0.010338	-0.006979	0.000749	-0.010180
19780504	0.000969	-0.000361	0.002809	-0.003428
19780505	0.007194	0.007187	0.008200	0.006255
19780508	-0.010952	-0.002304	0.001532	-0.003522
19780509	0.002407	-0.001374	0.001134	-0.003015
19780510	-0.001921	0.001294	0.004510	0.000209
19780511	0.021174	0.011350	0.008218	0.013344
19780512	-0.009896	0.008786	0.008103	0.008951
19780515	0.012851	0.006125	0.003489	0.007036
19780516	0.004699	0.006741	0.006492	0.005974
19780517	-0.004677	0.003213	0.006798	0.002516
19780518	-0.005639	-0.007155	0.000793	-0.009839
19780519	-0.008979	-0.004031	0.001599	-0.005070
19780522	0.017644	0.008547	0.005029	0.009886
19780523	-0.013590	-0.007976	-0.003176	-0.010496
19780524	-0.002375	-0.009512	-0.006556	-0.009893
19780525	-0.004762	-0.001577	0.001767	-0.002884
19780526	-0.001914	-0.001450	0.002138	-0.002273
19780530	0.001438	0.002592	0.002103	0.002899
19780531	-0.011010	0.004092	0.004161	0.003923
19780601	-0.004356	0.001367	0.001762	0.001131
19780602	0.014098	0.007897	0.006281	0.008115
19780605	0.019655	0.016179	0.007870	0.018443
19780606	0.000470	0.004656	0.004642	0.003702
19780607	-0.002820	-0.001216	0.001768	-0.001994
19780608	0.010368	0.002353	0.006849	0.000899
19780609	0.003731	-0.001302	0.004366	-0.002794
19780612	-0.004182	-0.002531	0.000964	-0.003803
19780613	0.023798	0.000877	0.001011	0.000201
19780614	-0.011395	-0.000434	0.003080	-0.000904
19780615	-0.004149	-0.009243	-0.003482	-0.011460
19780616	-0.013889	-0.008256	-0.002979	-0.009355
19780619	0.011268	-0.001604	-0.003525	0.000719
19780620	-0.012535	-0.009208	-0.006679	-0.010052
19780621	0.007992	-0.006249	-0.008862	-0.005181
19780622	-0.006063	0.002467	0.001339	0.002396
19780623	-0.014547	-0.002460	0.000777	-0.004052
19780626	-0.016190	-0.012314	-0.008483	-0.013041
19780627	0.010165	0.002241	-0.003094	0.004017
19780628	0.003354	0.004014	0.002715	0.004422
19780629	-0.008118	0.002518	0.003297	0.001782
19780630	-0.009148	-0.000402	0.002097	-0.000419
19780703	-0.001944	-0.002877	0.000117	-0.004606
19780705	0.004869	-0.008194	-0.007133	-0.008623
19780706	0.001453	0.000092	-0.002641	0.000530
19780707	0.008224	0.006001	0.004742	0.006043
19780710	-0.001919	0.003582	0.001597	0.004005
19780711	-0.004808	0.006205	0.003382	0.006928
19780712	-0.001449	0.003760	0.004486	0.003232
19780713	0.003870	0.000451	0.002085	0.000104
19780714	0.031325	0.012530	0.007507	0.013818
19780717	-0.005607	0.002756	0.003955	0.002050
19780718	-0.005639	-0.007714	-0.002133	-0.009307
19780719	0.019849	0.011323	0.005785	0.012904
19780720	-0.006024	0.000412	0.004171	-0.000917
19780721	0.007925	-0.002798	0.000366	-0.002856
19780724	0.002775	-0.000579	-0.000069	-0.000307
19780725	0.007380	0.006882	0.003439	0.007368
19780726	0.001832	0.006052	0.005117	0.006501
19780727	0.010055	0.005457	0.006058	0.004643
19780728	0.008597	0.004819	0.005350	0.004621
19780731	0.008524	0.007341	0.005973	0.006800
19780801	-0.006673	0.001243	0.001608	-0.000199
19780802	0.049709	0.021250	0.011015	0.022452
19780803	-0.017474	0.004753	0.003122	0.005733
19780804	0.012281	0.004623	0.003761	0.003961
19780807	-0.008666	-0.001477	0.003024	-0.003560
19780808	0.013112	0.004918	0.004040	0.004442
19780809	-0.003451	0.005300	0.007493	0.004711
19780810	-0.004329	-0.005680	0.001016	-0.008038
19780811	0.005217	0.003459	0.006134	0.002894
19780814	-0.001298	0.001182	0.003820	0.000096
19780815	0.009961	-0.001128	0.000359	-0.001154
19780816	0.018010	0.007488	0.007286	0.007703
19780817	-0.005055	0.005654	0.007620	0.004109
19780818	-0.005080	-0.002004	0.002935	-0.003331
19780821	-0.001277	-0.007670	-0.003561	-0.008021
19780822	0.010652	0.003089	0.003360	0.004043
19780823	0.004216	0.006245	0.007185	0.005752
19780824	-0.002519	0.002931	0.006780	0.001620
19780825	0.000842	0.000592	0.006158	-0.001713
19780828	-0.007569	-0.007183	-0.001063	-0.008961
19780829	-0.008475	-0.005557	-0.001308	-0.005483
19780830	0.001709	0.001926	0.005208	0.000774
19780831	-0.003840	-0.001621	0.002618	-0.001740
19780901	0.005567	0.004650	0.005256	0.003776
19780905	0.025554	0.005573	0.002443	0.007813
19780906	-0.003322	0.008386	0.007556	0.008518
19780907	-0.002500	0.001604	0.004781	0.000380
19780908	0.017544	0.013037	0.009861	0.012996
19780911	-0.016420	0.002400	0.006698	0.001779
19780912	0.004591	0.001032	0.002949	0.000093
19780913	-0.019526	-0.004982	0.001535	-0.006075
19780914	-0.005085	-0.010465	-0.003992	-0.011661
19780915	-0.012777	-0.009081	-0.005832	-0.009324
19780918	-0.002588	-0.010312	-0.009430	-0.008740
19780919	-0.008651	-0.007193	-0.009722	-0.006589
19780920	-0.006981	-0.009183	-0.010801	-0.007803
19780921	-0.001757	-0.000003	-0.003962	0.001671
19780922	-0.014085	0.000783	0.003026	-0.000589
19780925	0.001786	0.000044	-0.000719	0.000196
19780926	0.001783	0.007250	0.005721	0.007461
19780927	-0.021352	-0.008277	-0.003254	-0.009355
19780928	0.007273	0.002486	0.000593	0.002951
19780929	0.000000	0.005415	0.005365	0.005689
19781002	0.012635	0.003461	0.002256	0.004096
19781003	-0.013815	-0.002608	-0.001150	-0.003497
19781004	0.019431	0.004038	0.000855	0.004483
19781005	-0.010638	0.002615	0.004107	0.002038
19781006	-0.000896	0.002736	0.003469	0.002421
19781009	0.015247	0.009406	0.005000	0.010336
19781010	-0.006184	-0.001129	0.001016	-0.001243
19781011	0.032889	0.008724	0.002699	0.008903
19781012	-0.012048	-0.004422	0.001199	-0.004839
19781013	-0.003484	-0.002742	0.000048	-0.002098
19781016	-0.024476	-0.017963	-0.012691	-0.019587
19781017	0.000000	-0.016696	-0.023787	-0.013157
19781018	0.002688	-0.009445	-0.014967	-0.007604
19781019	-0.013405	-0.012883	-0.014246	-0.011543
19781020	0.004076	-0.017596	-0.030968	-0.013893
19781023	0.003157	-0.001943	-0.015656	0.002348
19781024	-0.010791	-0.005546	-0.001667	-0.007028
19781025	-0.004545	-0.001859	-0.001591	-0.001846
19781026	-0.004110	-0.016800	-0.025210	-0.013154
19781027	-0.011463	-0.018928	-0.029301	-0.014995
19781030	0.012987	0.000292	-0.029150	0.004969
19781031	-0.032051	-0.017351	-0.014589	-0.020093
19781101	0.055837	0.041265	0.037955	0.039721
19781102	-0.024445	-0.008844	0.002507	-0.012803
19781103	-0.003248	0.005727	0.008639	0.005962
19781106	-0.016294	-0.007691	-0.001191	-0.010293
19781107	-0.007099	-0.015357	-0.019403	-0.014077
19781108	0.013823	0.004625	-0.001035	0.006393
19781109	-0.007992	0.001580	0.004582	-0.000318
19781110	-0.000474	0.005164	0.007462	0.003707
19781113	-0.014699	-0.016179	-0.014000	-0.017305
19781114	0.000962	-0.009713	-0.019886	-0.006872
19781115	-0.005769	0.003252	0.003067	0.002379
19781116	0.009671	0.010545	0.004541	0.010786
19781117	0.000000	0.009744	0.012103	0.007577
19781120	0.010536	0.009326	0.008379	0.008791
19781121	0.000948	-0.001112	0.001115	-0.002520
19781122	0.015152	0.006223	0.007955	0.004947
19781124	0.005131	0.005077	0.007599	0.003247
19781127	0.006961	0.002704	0.001974	0.002088
19781128	-0.012442	-0.007548	-0.003861	-0.008751
19781129	-0.008866	-0.013535	-0.010567	-0.014714
19781130	0.015066	0.009270	0.005344	0.010133
19781201	0.014378	0.016134	0.013041	0.016684
19781204	0.001372	0.000570	0.001995	-0.001350
19781205	0.015068	0.012565	0.007913	0.013417
19781206	0.000450	0.002113	0.004063	0.000513
19781207	-0.007194	-0.003377	-0.000009	-0.004206
19781208	-0.006341	-0.003800	-0.000573	-0.004635
19781211	0.013674	0.004648	0.002394	0.004967
19781212	-0.007194	-0.004766	-0.003093	-0.005355
19781213	-0.006341	-0.005531	-0.003305	-0.005487
19781214	0.000000	0.000068	-0.000464	-0.000208
19781215	0.004102	-0.006864	-0.004541	-0.007393
19781218	-0.019065	-0.021554	-0.025206	-0.019826
19781219	0.047200	0.007259	0.001702	0.008562
19781220	0.005303	0.004709	0.003976	0.004669
19781221	-0.002198	0.001175	0.003947	0.000317
19781222	0.039648	0.016867	0.013389	0.016894
19781226	0.049153	0.010413	0.004039	0.012564
19781227	-0.022617	-0.008250	-0.004998	-0.008819
19781228	0.004959	-0.003478	-0.002856	-0.003931
19781229	-0.018092	-0.000670	0.006135	-0.001766
19790102	0.016750	0.006265	0.006956	0.006451
19790103	0.009885	0.011474	0.014391	0.011062
19790104	-0.004894	0.009765	0.013373	0.007975
19790105	0.003279	0.006824	0.012188	0.005579
19790108	-0.004085	-0.002449	0.000165	-0.003329
19790109	0.004102	0.005270	0.007403	0.005364
19790110	-0.002042	-0.005178	0.000123	-0.005638
19790111	0.020057	0.004686	0.004058	0.003341
19790112	0.004013	0.008063	0.009802	0.008375
19790115	0.008793	0.006737	0.005079	0.007605
19790116	-0.018621	-0.010854	-0.004981	-0.012216
19790117	0.002019	-0.000487	-0.001002	0.000201
19790118	0.002417	0.004371	0.006955	0.002413
19790119	-0.014469	0.000172	0.004085	0.000301
19790122	0.016313	0.000727	0.000397	0.001504
19790123	-0.000803	0.006378	0.005985	0.007007
19790124	-0.008835	-0.003192	-0.000898	-0.004374
19790125	0.011345	0.009609	0.006384	0.010284
19790126	0.003205	0.006514	0.006076	0.006621
19790129	-0.005591	-0.002081	0.000375	-0.003043
19790130	0.002410	-0.003208	-0.000503	-0.004924
19790131	-0.010417	-0.010954	-0.005254	-0.011084
19790201	0.007287	0.000654	-0.000320	0.000300
19790202	-0.008842	-0.002862	0.001416	-0.004602
19790205	-0.008110	-0.012487	-0.009943	-0.014171
19790206	-0.007359	0.000028	-0.001476	-0.000408
19790207	-0.005140	-0.008773	-0.009023	-0.009077
19790208	0.003769	0.005728	0.005018	0.005043
19790209	0.007092	0.003017	0.004356	0.002253
19790212	0.016156	0.003040	0.000639	0.003372
19790213	0.004892	0.007920	0.007141	0.007434
19790214	-0.008519	-0.001022	0.000465	-0.000606
19790215	0.009002	-0.000160	0.001382	-0.001416
19790216	-0.005677	0.000794	0.003243	-0.000608
19790220	0.004894	0.006371	0.002593	0.007601
19790221	-0.006494	-0.002345	0.001084	-0.003520
19790222	-0.007761	-0.005175	-0.001323	-0.007469
19790223	-0.004529	-0.005302	-0.002614	-0.005593
19790226	0.005790	-0.000972	-0.000686	-0.001125
19790227	-0.016036	-0.016553	-0.016079	-0.015767
19790228	0.002925	0.001144	-0.000956	0.001560
19790301	0.003333	0.006992	0.005347	0.006440
19790302	-0.000831	0.001469	0.003887	0.000722
19790305	0.017872	0.011384	0.007096	0.011241
19790306	-0.007350	-0.001871	-0.000347	-0.001938
19790307	0.002879	0.006811	0.006528	0.005824
19790308	0.013946	0.010646	0.007609	0.011581
19790309	-0.004045	0.000447	0.003152	-0.000402
19790312	0.007311	0.001930	0.001635	0.001306
